date,channel,campaign_type,impressions,clicks,ctr,conversions,conversion_rate,cost_per_click,spend,revenue,roas
2025-01-06,Google_Ads,Seasonal_Promo,13368,447,0.0334,18,0.0403,1.948,870.76,3195.69,3.67
2025-01-06,Google_Ads,Loyalty_Program,13555,440,0.0325,27,0.0614,1.922,845.68,3255.87,3.85
2025-01-06,Meta_Ads,Brand_Awareness,19040,465,0.0244,5,0.0108,1.801,837.46,3173.97,3.79
2025-01-06,Meta_Ads,Lead_Gen,18925,482,0.0255,17,0.0353,1.907,919.17,3612.34,3.93
2025-01-06,Meta_Ads,Retargeting,20024,468,0.0234,29,0.062,1.796,840.53,3278.07,3.9
2025-01-06,Meta_Ads,Product_Launch,19481,478,0.0245,12,0.0251,1.833,876.17,3145.45,3.59
2025-01-06,Meta_Ads,Seasonal_Promo,19809,505,0.0255,19,0.0376,1.874,946.37,3501.57,3.7
2025-01-06,Meta_Ads,Loyalty_Program,19095,493,0.0258,31,0.0629,2.025,998.32,3683.8,3.69
2025-01-06,Email,Brand_Awareness,6521,1150,0.1764,14,0.0122,1.78,2047.0,7655.78,3.74
2025-01-06,Email,Lead_Gen,6352,1109,0.1746,41,0.037,1.886,2091.57,7947.97,3.8
2025-01-06,Email,Retargeting,6601,1195,0.181,61,0.051,1.847,2207.16,8122.35,3.68
2025-01-06,Email,Product_Launch,6382,1127,0.1766,35,0.0311,1.88,2118.76,7881.79,3.72
2025-01-06,Email,Seasonal_Promo,6548,1063,0.1623,42,0.0395,1.931,2052.65,7615.33,3.71
2025-01-06,Email,Loyalty_Program,6422,1095,0.1705,74,0.0676,2.06,2255.7,8774.67,3.89
2025-01-06,SEO_Organic,Brand_Awareness,10379,460,0.0443,5,0.0109,1.648,758.08,2865.54,3.78
2025-01-06,SEO_Organic,Lead_Gen,10576,444,0.042,15,0.0338,1.709,758.8,2784.8,3.67
2025-01-06,SEO_Organic,Retargeting,10339,437,0.0423,26,0.0595,1.905,832.49,3063.56,3.68
2025-01-06,SEO_Organic,Product_Launch,9789,451,0.0461,13,0.0288,1.633,736.48,2732.34,3.71
2025-01-06,SEO_Organic,Seasonal_Promo,10106,476,0.0471,18,0.0378,1.912,910.11,3494.82,3.84
2025-01-06,SEO_Organic,Loyalty_Program,10799,462,0.0428,30,0.0649,1.728,798.34,3089.58,3.87
2025-01-06,Affiliate,Brand_Awareness,5249,146,0.0278,1,0.0068,1.718,250.83,950.65,3.79
2025-01-06,Affiliate,Lead_Gen,5516,152,0.0276,4,0.0263,1.821,276.79,1068.41,3.86
2025-01-06,Affiliate,Retargeting,5111,145,0.0284,8,0.0552,1.891,274.19,1030.95,3.76
2025-01-06,Affiliate,Product_Launch,5638,152,0.027,4,0.0263,2.142,325.58,1217.67,3.74
2025-01-06,Affiliate,Seasonal_Promo,5247,151,0.0288,6,0.0397,1.816,274.22,1000.9,3.65
2025-01-06,Affiliate,Loyalty_Program,5682,152,0.0268,9,0.0592,1.973,299.9,1100.63,3.67
2025-01-06,TikTok_Ads,Brand_Awareness,23171,908,0.0392,9,0.0099,1.861,1689.79,6860.55,4.06
2025-01-06,TikTok_Ads,Lead_Gen,23583,875,0.0371,30,0.0343,1.826,1597.75,6007.54,3.76
2025-01-06,TikTok_Ads,Retargeting,23176,919,0.0397,43,0.0468,1.968,1808.59,6655.61,3.68
2025-01-06,TikTok_Ads,Product_Launch,23561,848,0.036,26,0.0307,2.012,1706.18,6568.79,3.85
2025-01-06,TikTok_Ads,Seasonal_Promo,22513,915,0.0406,38,0.0415,1.682,1539.03,5663.63,3.68
2025-01-06,TikTok_Ads,Loyalty_Program,23669,904,0.0382,58,0.0642,1.856,1677.82,6593.83,3.93
2025-01-06,YouTube_Ads,Brand_Awareness,16742,325,0.0194,4,0.0123,1.867,606.77,2147.97,3.54
2025-01-06,YouTube_Ads,Lead_Gen,16396,378,0.0231,11,0.0291,1.874,708.37,2543.05,3.59
2025-01-06,YouTube_Ads,Retargeting,16171,379,0.0234,19,0.0501,1.927,730.33,2548.85,3.49
2025-01-06,YouTube_Ads,Product_Launch,17010,365,0.0215,9,0.0247,1.914,698.61,2501.02,3.58
2025-01-06,YouTube_Ads,Seasonal_Promo,16717,352,0.0211,14,0.0398,1.777,625.5,2320.61,3.71
2025-01-06,YouTube_Ads,Loyalty_Program,16647,359,0.0216,24,0.0669,1.827,655.89,2492.38,3.8
2025-01-06,LinkedIn_Ads,Brand_Awareness,7781,159,0.0204,1,0.0063,1.99,316.41,1237.16,3.91
2025-01-06,LinkedIn_Ads,Lead_Gen,7754,162,0.0209,5,0.0309,1.938,313.96,1186.77,3.78
2025-01-06,LinkedIn_Ads,Retargeting,7836,148,0.0189,8,0.0541,1.963,290.52,1101.07,3.79
2025-01-06,LinkedIn_Ads,Product_Launch,7696,153,0.0199,4,0.0261,1.99,304.47,1187.43,3.9
2025-01-06,LinkedIn_Ads,Seasonal_Promo,7820,145,0.0185,5,0.0345,1.697,246.06,925.19,3.76
2025-01-06,LinkedIn_Ads,Loyalty_Program,7815,147,0.0188,8,0.0544,1.765,259.45,1014.45,3.91
2025-01-07,Google_Ads,Brand_Awareness,13190,432,0.0328,4,0.0093,2.01,868.32,3299.62,3.8
2025-01-07,Google_Ads,Lead_Gen,13486,456,0.0338,16,0.0351,1.849,843.14,3077.46,3.65
2025-01-07,Google_Ads,Retargeting,13314,435,0.0327,23,0.0529,1.816,789.96,3088.74,3.91
2025-01-07,Google_Ads,Product_Launch,13344,459,0.0344,12,0.0261,1.995,915.71,3498.01,3.82
2025-01-07,Google_Ads,Seasonal_Promo,13677,418,0.0306,17,0.0407,1.917,801.31,3133.12,3.91
2025-01-07,Google_Ads,Loyalty_Program,13406,412,0.0307,25,0.0607,1.733,714.0,2527.56,3.54
2025-01-07,Meta_Ads,Brand_Awareness,19339,501,0.0259,5,0.01,1.583,793.08,2950.26,3.72
2025-01-07,Meta_Ads,Lead_Gen,19209,514,0.0268,15,0.0292,1.813,931.88,3680.93,3.95
2025-01-07,Meta_Ads,Retargeting,19644,494,0.0251,26,0.0526,1.877,927.24,3579.15,3.86
2025-01-07,Meta_Ads,Product_Launch,19076,498,0.0261,12,0.0241,1.88,936.24,3576.44,3.82
2025-01-07,Meta_Ads,Seasonal_Promo,19084,481,0.0252,19,0.0395,1.746,839.83,3149.36,3.75
2025-01-07,Meta_Ads,Loyalty_Program,18868,485,0.0257,29,0.0598,1.927,934.6,3364.56,3.6
2025-01-07,Email,Brand_Awareness,6276,1123,0.1789,14,0.0125,1.854,2082.04,7724.37,3.71
2025-01-07,Email,Lead_Gen,6446,1061,0.1646,39,0.0368,2.012,2134.73,7983.89,3.74
2025-01-07,Email,Retargeting,6373,1160,0.182,66,0.0569,1.619,1878.04,6648.26,3.54
2025-01-07,Email,Product_Launch,6411,1123,0.1752,34,0.0303,1.817,2040.49,7141.72,3.5
2025-01-07,Email,Seasonal_Promo,6165,1040,0.1687,47,0.0452,1.837,1910.48,6973.25,3.65
2025-01-07,Email,Loyalty_Program,6550,1193,0.1821,74,0.062,1.671,1993.5,7714.85,3.87
2025-01-07,SEO_Organic,Brand_Awareness,10470,472,0.0451,5,0.0106,1.74,821.28,3293.33,4.01
2025-01-07,SEO_Organic,Lead_Gen,10149,479,0.0472,14,0.0292,1.73,828.67,3306.39,3.99
2025-01-07,SEO_Organic,Retargeting,10263,483,0.0471,25,0.0518,1.823,880.51,3425.18,3.89
2025-01-07,SEO_Organic,Product_Launch,10322,439,0.0425,12,0.0273,1.945,853.86,3253.21,3.81
2025-01-07,SEO_Organic,Seasonal_Promo,10014,453,0.0452,18,0.0397,1.838,832.61,2989.07,3.59
2025-01-07,SEO_Organic,Loyalty_Program,10208,453,0.0444,31,0.0684,1.946,881.54,3261.7,3.7
2025-01-07,Affiliate,Brand_Awareness,5302,149,0.0281,1,0.0067,1.759,262.09,954.01,3.64
2025-01-07,Affiliate,Lead_Gen,5294,144,0.0272,5,0.0347,1.902,273.89,975.05,3.56
2025-01-07,Affiliate,Retargeting,5384,149,0.0277,8,0.0537,1.864,277.74,977.64,3.52
2025-01-07,Affiliate,Product_Launch,5204,150,0.0288,4,0.0267,1.671,250.65,954.98,3.81
2025-01-07,Affiliate,Seasonal_Promo,5526,148,0.0268,6,0.0405,1.799,266.25,1003.76,3.77
2025-01-07,Affiliate,Loyalty_Program,5135,138,0.0269,10,0.0725,1.787,246.61,895.19,3.63
2025-01-07,TikTok_Ads,Brand_Awareness,22531,849,0.0377,10,0.0118,1.758,1492.54,5761.2,3.86
2025-01-07,TikTok_Ads,Lead_Gen,23575,896,0.038,31,0.0346,2.014,1804.54,6586.57,3.65
2025-01-07,TikTok_Ads,Retargeting,23353,925,0.0396,52,0.0562,1.746,1615.05,5959.53,3.69
2025-01-07,TikTok_Ads,Product_Launch,24099,895,0.0371,24,0.0268,1.871,1674.55,6145.6,3.67
2025-01-07,TikTok_Ads,Seasonal_Promo,23506,883,0.0376,37,0.0419,1.845,1629.13,5864.87,3.6
2025-01-07,TikTok_Ads,Loyalty_Program,23764,973,0.0409,51,0.0524,1.859,1808.81,6584.07,3.64
2025-01-07,YouTube_Ads,Brand_Awareness,16500,359,0.0218,4,0.0111,1.993,715.49,2718.86,3.8
2025-01-07,YouTube_Ads,Lead_Gen,16785,335,0.02,13,0.0388,1.878,629.13,2422.15,3.85
2025-01-07,YouTube_Ads,Retargeting,15960,351,0.022,19,0.0541,1.882,660.58,2496.99,3.78
2025-01-07,YouTube_Ads,Product_Launch,16714,338,0.0202,10,0.0296,1.859,628.34,2349.99,3.74
2025-01-07,YouTube_Ads,Seasonal_Promo,15703,361,0.023,12,0.0332,1.884,680.12,2441.63,3.59
2025-01-07,YouTube_Ads,Loyalty_Program,16396,355,0.0217,24,0.0676,1.81,642.55,2338.88,3.64
2025-01-07,LinkedIn_Ads,Brand_Awareness,7764,154,0.0198,1,0.0065,1.83,281.82,1042.73,3.7
2025-01-07,LinkedIn_Ads,Lead_Gen,7620,153,0.0201,4,0.0261,1.917,293.3,1111.61,3.79
2025-01-07,LinkedIn_Ads,Retargeting,8323,143,0.0172,8,0.0559,2.001,286.14,1121.67,3.92
2025-01-07,LinkedIn_Ads,Product_Launch,7736,151,0.0195,4,0.0265,1.955,295.2,1095.19,3.71
2025-01-07,LinkedIn_Ads,Seasonal_Promo,7853,141,0.018,6,0.0426,1.89,266.49,986.01,3.7
2025-01-07,LinkedIn_Ads,Loyalty_Program,7531,153,0.0203,9,0.0588,1.814,277.54,1032.45,3.72
2025-01-08,Google_Ads,Brand_Awareness,12932,413,0.0319,4,0.0097,1.99,821.87,3073.79,3.74
2025-01-08,Google_Ads,Lead_Gen,13595,416,0.0306,14,0.0337,1.865,775.84,2979.23,3.84
2025-01-08,Google_Ads,Retargeting,13250,406,0.0306,21,0.0517,1.803,732.02,2598.67,3.55
2025-01-08,Google_Ads,Product_Launch,13508,421,0.0312,13,0.0309,1.651,695.07,2641.27,3.8
2025-01-08,Google_Ads,Seasonal_Promo,13035,422,0.0324,18,0.0427,1.654,697.99,2666.32,3.82
2025-01-08,Google_Ads,Loyalty_Program,13981,423,0.0303,28,0.0662,1.966,831.62,3118.57,3.75
2025-01-08,Meta_Ads,Brand_Awareness,19026,447,0.0235,5,0.0112,1.783,797.0,2877.17,3.61
2025-01-08,Meta_Ads,Lead_Gen,19340,472,0.0244,16,0.0339,1.906,899.63,3193.69,3.55
2025-01-08,Meta_Ads,Retargeting,19919,462,0.0232,25,0.0541,2.026,936.01,3659.8,3.91
2025-01-08,Meta_Ads,Product_Launch,19495,470,0.0241,13,0.0277,1.856,872.32,3314.82,3.8
2025-01-08,Meta_Ads,Seasonal_Promo,19324,481,0.0249,19,0.0395,1.711,822.99,3069.75,3.73
2025-01-08,Meta_Ads,Loyalty_Program,19831,458,0.0231,30,0.0655,1.781,815.7,3075.19,3.77
2025-01-08,Email,Brand_Awareness,6304,1203,0.1908,14,0.0116,1.697,2041.49,7818.91,3.83
2025-01-08,Email,Lead_Gen,6252,1119,0.179,40,0.0357,1.779,1990.7,7624.38,3.83
2025-01-08,Email,Retargeting,6242,1116,0.1788,60,0.0538,1.757,1960.81,7647.16,3.9
2025-01-08,Email,Product_Launch,6475,1212,0.1872,36,0.0297,1.75,2121.0,7953.75,3.75
2025-01-08,Email,Seasonal_Promo,6179,1117,0.1808,46,0.0412,1.754,1959.22,6994.42,3.57
2025-01-08,Email,Loyalty_Program,6361,1099,0.1728,78,0.071,1.785,1961.71,8141.1,4.15
2025-01-08,SEO_Organic,Brand_Awareness,10233,468,0.0457,5,0.0107,2.014,942.55,3675.94,3.9
2025-01-08,SEO_Organic,Lead_Gen,10446,447,0.0428,16,0.0358,1.712,765.26,3045.73,3.98
2025-01-08,SEO_Organic,Retargeting,10521,471,0.0448,21,0.0446,1.739,819.07,3112.47,3.8
2025-01-08,SEO_Organic,Product_Launch,10667,483,0.0453,11,0.0228,1.921,927.84,3609.3,3.89
2025-01-08,SEO_Organic,Seasonal_Promo,9992,464,0.0464,19,0.0409,1.844,855.62,3020.34,3.53
2025-01-08,SEO_Organic,Loyalty_Program,10281,460,0.0447,29,0.063,1.816,835.36,3057.42,3.66
2025-01-08,Affiliate,Brand_Awareness,5352,151,0.0282,1,0.0066,1.831,276.48,1045.09,3.78
2025-01-08,Affiliate,Lead_Gen,5116,153,0.0299,5,0.0327,1.836,280.91,1092.74,3.89
2025-01-08,Affiliate,Retargeting,5100,140,0.0275,8,0.0571,1.865,261.1,973.9,3.73
2025-01-08,Affiliate,Product_Launch,5315,153,0.0288,4,0.0261,1.929,295.14,1100.87,3.73
2025-01-08,Affiliate,Seasonal_Promo,5064,153,0.0302,6,0.0392,1.93,295.29,1083.71,3.67
2025-01-08,Affiliate,Loyalty_Program,5455,155,0.0284,10,0.0645,1.798,278.69,1020.01,3.66
2025-01-08,TikTok_Ads,Brand_Awareness,23735,893,0.0376,9,0.0101,1.867,1667.23,6485.52,3.89
2025-01-08,TikTok_Ads,Lead_Gen,23372,893,0.0382,30,0.0336,2.004,1789.57,6567.72,3.67
2025-01-08,TikTok_Ads,Retargeting,23062,893,0.0387,50,0.056,1.738,1552.03,5525.23,3.56
2025-01-08,TikTok_Ads,Product_Launch,22235,881,0.0396,22,0.025,1.855,1634.25,6226.49,3.81
2025-01-08,TikTok_Ads,Seasonal_Promo,22994,897,0.039,36,0.0401,1.902,1706.09,6380.78,3.74
2025-01-08,TikTok_Ads,Loyalty_Program,23072,882,0.0382,61,0.0692,1.866,1645.81,5859.08,3.56
2025-01-08,YouTube_Ads,Brand_Awareness,16529,345,0.0209,4,0.0116,1.979,682.75,2601.28,3.81
2025-01-08,YouTube_Ads,Lead_Gen,16419,361,0.022,13,0.036,1.806,651.97,2438.37,3.74
2025-01-08,YouTube_Ads,Retargeting,16767,355,0.0212,19,0.0535,1.772,629.06,2264.62,3.6
2025-01-08,YouTube_Ads,Product_Launch,15606,366,0.0235,11,0.0301,1.996,730.54,2600.72,3.56
2025-01-08,YouTube_Ads,Seasonal_Promo,16542,371,0.0224,14,0.0377,1.833,680.04,2400.54,3.53
2025-01-08,YouTube_Ads,Loyalty_Program,16480,344,0.0209,23,0.0669,1.679,577.58,2194.8,3.8
2025-01-08,LinkedIn_Ads,Brand_Awareness,8045,144,0.0179,1,0.0069,1.659,238.9,883.93,3.7
2025-01-08,LinkedIn_Ads,Lead_Gen,7804,143,0.0183,5,0.035,1.806,258.26,940.07,3.64
2025-01-08,LinkedIn_Ads,Retargeting,7773,154,0.0198,8,0.0519,1.817,279.82,1074.51,3.84
2025-01-08,LinkedIn_Ads,Product_Launch,7650,150,0.0196,4,0.0267,1.885,282.75,1091.41,3.86
2025-01-08,LinkedIn_Ads,Seasonal_Promo,7727,152,0.0197,6,0.0395,1.578,239.86,930.66,3.88
2025-01-08,LinkedIn_Ads,Loyalty_Program,7265,146,0.0201,10,0.0685,1.852,270.39,965.29,3.57
2025-01-09,Google_Ads,Brand_Awareness,13057,441,0.0338,4,0.0091,1.98,873.18,3326.82,3.81
2025-01-09,Google_Ads,Lead_Gen,13023,416,0.0319,13,0.0312,1.961,815.78,3116.28,3.82
2025-01-09,Google_Ads,Retargeting,12888,422,0.0327,22,0.0521,1.975,833.45,2950.41,3.54
2025-01-09,Google_Ads,Product_Launch,13883,427,0.0308,11,0.0258,1.755,749.38,2750.22,3.67
2025-01-09,Google_Ads,Seasonal_Promo,12990,430,0.0331,16,0.0372,1.667,716.81,2680.87,3.74
2025-01-09,Google_Ads,Loyalty_Program,12837,419,0.0326,26,0.0621,1.785,747.91,3021.56,4.04
2025-01-09,Meta_Ads,Brand_Awareness,19315,487,0.0252,5,0.0103,1.732,843.48,3179.92,3.77
2025-01-09,Meta_Ads,Lead_Gen,18820,495,0.0263,15,0.0303,1.822,901.89,3291.9,3.65
2025-01-09,Meta_Ads,Retargeting,19513,474,0.0243,26,0.0549,1.824,864.58,3164.36,3.66
2025-01-09,Meta_Ads,Product_Launch,19674,488,0.0248,13,0.0266,1.808,882.3,3440.97,3.9
2025-01-09,Meta_Ads,Seasonal_Promo,19258,477,0.0248,20,0.0419,2.005,956.38,3462.1,3.62
2025-01-09,Meta_Ads,Loyalty_Program,19762,450,0.0228,31,0.0689,2.01,904.5,3455.19,3.82
2025-01-09,Email,Brand_Awareness,6392,1126,0.1762,13,0.0115,1.799,2025.67,7373.44,3.64
2025-01-09,Email,Lead_Gen,6326,1148,0.1815,38,0.0331,1.75,2009.0,7111.86,3.54
2025-01-09,Email,Retargeting,6423,1160,0.1806,63,0.0543,1.903,2207.48,8322.2,3.77
2025-01-09,Email,Product_Launch,6439,1161,0.1803,32,0.0276,1.797,2086.32,8407.87,4.03
2025-01-09,Email,Seasonal_Promo,6292,1122,0.1783,49,0.0437,1.879,2108.24,7421.0,3.52
2025-01-09,Email,Loyalty_Program,6557,1143,0.1743,69,0.0604,1.984,2267.71,8776.04,3.87
2025-01-09,SEO_Organic,Brand_Awareness,10041,493,0.0491,5,0.0101,1.85,912.05,3611.72,3.96
2025-01-09,SEO_Organic,Lead_Gen,10413,467,0.0448,15,0.0321,1.873,874.69,3367.56,3.85
2025-01-09,SEO_Organic,Retargeting,10330,457,0.0442,25,0.0547,1.826,834.48,2945.71,3.53
2025-01-09,SEO_Organic,Product_Launch,10029,475,0.0474,11,0.0232,1.912,908.2,3351.26,3.69
2025-01-09,SEO_Organic,Seasonal_Promo,10699,457,0.0427,20,0.0438,1.835,838.6,3169.91,3.78
2025-01-09,SEO_Organic,Loyalty_Program,10536,457,0.0434,31,0.0678,1.775,811.17,3041.89,3.75
2025-01-09,Affiliate,Brand_Awareness,5489,152,0.0277,2,0.0132,1.796,272.99,980.03,3.59
2025-01-09,Affiliate,Lead_Gen,5244,154,0.0294,5,0.0325,1.842,283.67,1026.89,3.62
2025-01-09,Affiliate,Retargeting,5491,144,0.0262,8,0.0556,2.138,307.87,1154.51,3.75
2025-01-09,Affiliate,Product_Launch,5460,147,0.0269,3,0.0204,1.825,268.27,971.14,3.62
2025-01-09,Affiliate,Seasonal_Promo,5157,158,0.0306,6,0.038,1.904,300.83,1128.11,3.75
2025-01-09,Affiliate,Loyalty_Program,5337,155,0.029,9,0.0581,1.935,299.93,1097.74,3.66
2025-01-09,TikTok_Ads,Brand_Awareness,23120,849,0.0367,9,0.0106,1.803,1530.75,5847.47,3.82
2025-01-09,TikTok_Ads,Lead_Gen,22604,885,0.0392,31,0.035,1.66,1469.1,5391.6,3.67
2025-01-09,TikTok_Ads,Retargeting,23605,904,0.0383,45,0.0498,1.9,1717.6,6647.11,3.87
2025-01-09,TikTok_Ads,Product_Launch,23780,878,0.0369,23,0.0262,1.832,1608.5,6096.22,3.79
2025-01-09,TikTok_Ads,Seasonal_Promo,23455,909,0.0388,37,0.0407,1.916,1741.64,6444.07,3.7
2025-01-09,TikTok_Ads,Loyalty_Program,23907,913,0.0382,54,0.0591,1.657,1512.84,5960.59,3.94
2025-01-09,YouTube_Ads,Brand_Awareness,16381,338,0.0206,4,0.0118,1.955,660.79,2471.35,3.74
2025-01-09,YouTube_Ads,Lead_Gen,16169,380,0.0235,11,0.0289,1.765,670.7,2508.42,3.74
2025-01-09,YouTube_Ads,Retargeting,16581,367,0.0221,20,0.0545,1.902,698.03,2652.51,3.8
2025-01-09,YouTube_Ads,Product_Launch,16203,358,0.0221,10,0.0279,1.879,672.68,2603.27,3.87
2025-01-09,YouTube_Ads,Seasonal_Promo,16478,356,0.0216,14,0.0393,1.83,651.48,2469.11,3.79
2025-01-09,YouTube_Ads,Loyalty_Program,16451,382,0.0232,22,0.0576,1.868,713.58,2761.55,3.87
2025-01-09,LinkedIn_Ads,Brand_Awareness,7875,159,0.0202,1,0.0063,1.899,301.94,1096.04,3.63
2025-01-09,LinkedIn_Ads,Lead_Gen,7847,152,0.0194,5,0.0329,1.877,285.3,1124.08,3.94
2025-01-09,LinkedIn_Ads,Retargeting,7859,147,0.0187,9,0.0612,1.867,274.45,1007.23,3.67
2025-01-09,LinkedIn_Ads,Product_Launch,7736,145,0.0187,4,0.0276,1.895,274.77,1049.62,3.82
2025-01-09,LinkedIn_Ads,Seasonal_Promo,7858,153,0.0195,5,0.0327,1.748,267.44,1002.9,3.75
2025-01-09,LinkedIn_Ads,Loyalty_Program,7942,150,0.0189,9,0.06,1.945,291.75,1067.81,3.66
2025-01-10,Google_Ads,Brand_Awareness,13234,414,0.0313,5,0.0121,1.933,800.26,3121.01,3.9
2025-01-10,Google_Ads,Lead_Gen,13784,463,0.0336,13,0.0281,1.808,837.1,3055.41,3.65
2025-01-10,Google_Ads,Retargeting,13153,413,0.0314,22,0.0533,1.739,718.21,2700.47,3.76
2025-01-10,Google_Ads,Product_Launch,13396,434,0.0324,12,0.0276,1.88,815.92,3035.22,3.72
2025-01-10,Google_Ads,Seasonal_Promo,14033,432,0.0308,15,0.0347,1.779,768.53,2735.97,3.56
2025-01-10,Google_Ads,Loyalty_Program,13399,428,0.0319,27,0.0631,2.06,881.68,3394.47,3.85
2025-01-10,Meta_Ads,Brand_Awareness,19618,468,0.0239,5,0.0107,1.797,841.0,3170.57,3.77
2025-01-10,Meta_Ads,Lead_Gen,18445,478,0.0259,16,0.0335,1.829,874.26,3164.82,3.62
2025-01-10,Meta_Ads,Retargeting,19189,482,0.0251,26,0.0539,1.903,917.25,3577.28,3.9
2025-01-10,Meta_Ads,Product_Launch,19314,477,0.0247,13,0.0273,1.907,909.64,3402.05,3.74
2025-01-10,Meta_Ads,Seasonal_Promo,19728,496,0.0251,21,0.0423,2.013,998.45,3674.3,3.68
2025-01-10,Meta_Ads,Loyalty_Program,19401,480,0.0247,31,0.0646,1.798,863.04,3072.42,3.56
2025-01-10,Email,Brand_Awareness,6380,1118,0.1752,13,0.0116,1.747,1953.15,7031.34,3.6
2025-01-10,Email,Lead_Gen,6406,1147,0.1791,41,0.0357,2.03,2328.41,8754.82,3.76
2025-01-10,Email,Retargeting,6438,1099,0.1707,57,0.0519,1.963,2157.34,7852.72,3.64
2025-01-10,Email,Product_Launch,6220,1148,0.1846,32,0.0279,1.762,2022.78,7504.51,3.71
2025-01-10,Email,Seasonal_Promo,6553,1116,0.1703,44,0.0394,1.945,2170.62,8183.24,3.77
2025-01-10,Email,Loyalty_Program,6288,1085,0.1726,71,0.0654,1.867,2025.69,7981.22,3.94
2025-01-10,SEO_Organic,Brand_Awareness,10095,466,0.0462,5,0.0107,1.624,756.78,2936.31,3.88
2025-01-10,SEO_Organic,Lead_Gen,10096,473,0.0469,16,0.0338,1.92,908.16,3505.5,3.86
2025-01-10,SEO_Organic,Retargeting,9754,457,0.0469,25,0.0547,1.814,829.0,3125.33,3.77
2025-01-10,SEO_Organic,Product_Launch,10566,476,0.0451,12,0.0252,1.72,818.72,3029.26,3.7
2025-01-10,SEO_Organic,Seasonal_Promo,10486,448,0.0427,20,0.0446,1.96,878.08,3327.92,3.79
2025-01-10,SEO_Organic,Loyalty_Program,9624,445,0.0462,33,0.0742,1.817,808.56,2797.62,3.46
2025-01-10,Affiliate,Brand_Awareness,5534,149,0.0269,1,0.0067,1.898,282.8,1080.3,3.82
2025-01-10,Affiliate,Lead_Gen,5432,154,0.0284,6,0.039,1.925,296.45,1055.36,3.56
2025-01-10,Affiliate,Retargeting,5445,156,0.0287,8,0.0513,1.825,284.7,1098.94,3.86
2025-01-10,Affiliate,Product_Launch,5508,163,0.0296,4,0.0245,1.834,298.94,1115.05,3.73
2025-01-10,Affiliate,Seasonal_Promo,5291,144,0.0272,5,0.0347,1.825,262.8,1006.52,3.83
2025-01-10,Affiliate,Loyalty_Program,5292,160,0.0302,9,0.0563,2.009,321.44,1195.76,3.72
2025-01-10,TikTok_Ads,Brand_Awareness,23780,900,0.0378,11,0.0122,1.833,1649.7,6400.84,3.88
2025-01-10,TikTok_Ads,Lead_Gen,23527,877,0.0373,31,0.0353,2.076,1820.65,6827.44,3.75
2025-01-10,TikTok_Ads,Retargeting,23611,929,0.0393,51,0.0549,1.885,1751.16,5988.97,3.42
2025-01-10,TikTok_Ads,Product_Launch,23637,817,0.0346,26,0.0318,1.909,1559.65,6020.25,3.86
2025-01-10,TikTok_Ads,Seasonal_Promo,22851,843,0.0369,38,0.0451,1.834,1546.06,5596.74,3.62
2025-01-10,TikTok_Ads,Loyalty_Program,23511,969,0.0412,60,0.0619,1.928,1868.23,7192.69,3.85
2025-01-10,YouTube_Ads,Brand_Awareness,16836,356,0.0211,3,0.0084,1.864,663.58,2574.69,3.88
2025-01-10,YouTube_Ads,Lead_Gen,15997,361,0.0226,12,0.0332,1.986,716.95,2731.58,3.81
2025-01-10,YouTube_Ads,Retargeting,16682,369,0.0221,19,0.0515,1.902,701.84,2512.59,3.58
2025-01-10,YouTube_Ads,Product_Launch,15469,359,0.0232,10,0.0279,1.975,709.02,2821.9,3.98
2025-01-10,YouTube_Ads,Seasonal_Promo,16865,345,0.0205,14,0.0406,1.869,644.8,2663.02,4.13
2025-01-10,YouTube_Ads,Loyalty_Program,16955,369,0.0218,22,0.0596,1.743,643.17,2469.77,3.84
2025-01-10,LinkedIn_Ads,Brand_Awareness,7655,147,0.0192,1,0.0068,2.022,297.23,1093.81,3.68
2025-01-10,LinkedIn_Ads,Lead_Gen,7458,153,0.0205,5,0.0327,1.851,283.2,1067.66,3.77
2025-01-10,LinkedIn_Ads,Retargeting,7826,153,0.0196,7,0.0458,1.779,272.19,1047.93,3.85
2025-01-10,LinkedIn_Ads,Product_Launch,7751,142,0.0183,4,0.0282,2.034,288.83,1097.55,3.8
2025-01-10,LinkedIn_Ads,Seasonal_Promo,7512,153,0.0204,5,0.0327,1.877,287.18,1036.72,3.61
2025-01-10,LinkedIn_Ads,Loyalty_Program,7615,147,0.0193,9,0.0612,1.822,267.83,1028.47,3.84
2025-01-11,Google_Ads,Brand_Awareness,13257,441,0.0333,5,0.0113,1.807,796.89,2956.46,3.71
2025-01-11,Google_Ads,Lead_Gen,12881,428,0.0332,14,0.0327,1.653,707.48,2589.38,3.66
2025-01-11,Google_Ads,Retargeting,13138,450,0.0343,20,0.0444,1.718,773.1,2984.17,3.86
2025-01-11,Google_Ads,Product_Launch,13805,417,0.0302,11,0.0264,1.881,784.38,2721.8,3.47
2025-01-11,Google_Ads,Seasonal_Promo,12810,425,0.0332,19,0.0447,1.833,779.02,2960.28,3.8
2025-01-11,Google_Ads,Loyalty_Program,13744,459,0.0334,27,0.0588,1.867,856.95,3444.94,4.02
2025-01-11,Meta_Ads,Brand_Awareness,18600,499,0.0268,5,0.01,1.803,899.7,3337.89,3.71
2025-01-11,Meta_Ads,Lead_Gen,18850,466,0.0247,17,0.0365,1.942,904.97,3357.44,3.71
